station_no,station_name,function,state_raw,state,latitude,longitude,coord_status,lat_parse_method,lon_parse_method
4955001,Sindumin,RF,Sabah,Sabah,4.988889,115.570833,ok,parsed_dms,parsed_dms
4959001,Kemabong,RF,Sabah,Sabah,4.913889,115.922222,ok,parsed_dms,parsed_dms
5055001,Sipitang,RF,Sabah,Sabah,5.083333,115.55,ok,parsed_excel_date,parsed_dms
5059001,Batu Bajau,RF,Sabah,Sabah,5.033333,115.95,ok,parsed_excel_date,parsed_dms
5074001,Ulu Kuamut,RF,Sabah,Sabah,5.081944,117.441667,ok,parsed_excel_date,parsed_dms
5083002,Lahat Datu Agr.Stn.,RF,Sabah,Sabah,5.05,118.3,ok,parsed_excel_date,parsed_dms
5088002,Tungku,RF,Sabah,Sabah,5.021667,118.851944,ok,parsed_excel_date,parsed_dms
5158001,Pangi Dam Site,RF,Sabah,Sabah,5.135556,115.854722,ok,parsed_excel_date,parsed_dms
5163001,Sook,RF,Sabah,Sabah,5.141667,116.305556,ok,parsed_excel_date,parsed_dms
5163002,Sook,RF,Sabah,Sabah,5.15,116.305556,ok,parsed_excel_date,parsed_dms
5181001,Limkabong,RF,Sabah,Sabah,5.126111,118.131944,ok,parsed_excel_date,parsed_dms
5252002,Labuan Aerodrome,RF,Sabah,Sabah,5.383333,115.25,ok,parsed_excel_date,parsed_dms
5261001,Biah Scheme,RF,Sabah,Sabah,5.25,116.133333,ok,parsed_excel_date,parsed_dms
5269001,Tongod,RF,Sabah,Sabah,5.268056,116.968056,ok,parsed_excel_date,parsed_dms
5274001,Kuamut Met. Stn.,RF,Sabah,Sabah,5.222222,117.486111,ok,parsed_excel_date,parsed_dms
5353001,Mempakul,RF,Sabah,Sabah,5.296667,115.348333,ok,parsed_excel_date,parsed_dms
5357001,Beaufort,RF,Sabah,Sabah,5.35,115.738889,ok,parsed_excel_date,parsed_dms
5357003,Beaufort Jps.,RF,Sabah,Sabah,5.354167,115.723611,ok,parsed_excel_date,parsed_dms
5357004,Beaufort,RF,Sabah,Sabah,5.35,115.75,ok,parsed_excel_date,parsed_dms
5361002,Keningau Meterologi Stn.,RF,Sabah,Sabah,5.345833,116.161111,ok,parsed_excel_date,parsed_dms
5372001,Tangkulap,RF,Sabah,Sabah,5.304167,117.277778,ok,parsed_excel_date,parsed_dms
5384001,Litang Rubber Estate,RF,Sabah,Sabah,5.316667,118.483333,ok,parsed_excel_date,parsed_dms
5385001,Litang di Lahad Datu,RF,Sabah,Sabah,5.329444,118.509722,ok,parsed_excel_date,parsed_dms
5458003,Bongawan Estate,RF,Sabah,Sabah,5.4,115.8,ok,parsed_excel_date,parsed_dms
5462001,Apin Apin,RF,Sabah,Sabah,5.476389,116.266667,ok,parsed_excel_date,parsed_dms
5478001,Lamag,RF,Sabah,Sabah,5.477778,117.819444,ok,parsed_excel_date,parsed_dms
5478002,Bkt. Garam,RF,Sabah,Sabah,5.495833,117.834722,ok,parsed_excel_date,parsed_dms
5478003,Barik Manis,RF,Sabah,Sabah,5.491111,117.883889,ok,parsed_excel_date,parsed_dms
5482001,Bilit,RF,Sabah,Sabah,5.485278,118.188611,ok,parsed_excel_date,parsed_dms
5485001,Kretam Binuang,RF,Sabah,Sabah,5.483333,118.566667,ok,parsed_excel_date,parsed_dms
5487001,Tomanggong Estate,RF,Sabah,Sabah,5.433333,118.716667,ok,parsed_excel_date,parsed_dms
5558001,Bongawan,RF,Sabah,Sabah,5.538056,115.850833,ok,parsed_dms,parsed_dms
5582001,Sukau,RF,Sabah,Sabah,5.534722,118.284722,ok,parsed_dms,parsed_dms
5659001,Lingan,RF,Sabah,Sabah,5.619444,115.959722,ok,parsed_dms,parsed_dms
5663001,Tambunan Agr. Stn.,RF,Sabah,Sabah,5.620833,116.326389,ok,parsed_dms,parsed_dms
5663002,Keranaan,RF,Sabah,Sabah,5.685556,116.376111,ok,parsed_dms,parsed_dms
5671001,Telupid,RF,Sabah,Sabah,5.558333,117.125,ok,parsed_dms,parsed_dms
5671002,Telupid,RF,Sabah,Sabah,5.636111,117.119167,ok,parsed_dms,parsed_dms
5678001,Bode Estate,RF,Sabah,Sabah,5.633333,117.85,ok,parsed_dms,parsed_dms
5759003,Papar JPS,RF,Sabah,Sabah,5.722778,115.935,ok,parsed_dms,parsed_dms
5760001,Kaiduan Meteorological Stn.,RF,Sabah,Sabah,5.772222,116.091667,ok,parsed_dms,parsed_dms
5763001,Sunsuron Agr. Stn.,RF,Sabah,Sabah,5.733333,116.383333,ok,parsed_dms,parsed_dms
5768001,Tampias,RF,Sabah,Sabah,5.711111,116.859722,ok,parsed_dms,parsed_dms
5862001,Ulu Moyog,RF,Sabah,Sabah,5.883333,116.263889,ok,parsed_dms,parsed_dms
5862002,Ulu Moyog,RF,Sabah,Sabah,5.863889,116.263889,ok,parsed_dms,parsed_dms
5862003,Tonggol Forest Stn.,RF,Sabah,Sabah,5.85,116.2,ok,parsed_dms,parsed_dms
5864001,Kirokot Agr. Stn.,RF,Sabah,Sabah,5.833333,116.466667,ok,parsed_dms,parsed_dms
5872001,Porog,RF,Sabah,Sabah,5.839167,117.170833,ok,parsed_dms,parsed_dms
5873001,Panimbanan Meteorological Stn.,RF,Sabah,Sabah,5.870833,117.384722,ok,parsed_dms,parsed_dms
5876001,Beluran,RF,Sabah,Sabah,5.889167,117.553056,ok,parsed_dms,parsed_dms
5880001,Sandakan Meteorological Stn.,RF,Sabah,Sabah,5.897222,118.058333,ok,parsed_dms,parsed_dms
5960002,Kota Kinabalu Meteorological Stn.,RF,Sabah,Sabah,5.944444,116.05,ok,parsed_dms,parsed_dms
5961001,Kiansam,RF,Sabah,Sabah,5.984722,116.177778,ok,parsed_dms,parsed_dms
5961002,Inanam Meteorological Stn.,RF,Sabah,Sabah,5.995833,116.115278,ok,parsed_dms,parsed_dms
5965001,Bundu Tuhan,RF,Sabah,Sabah,5.966667,116.533333,ok,parsed_dms,parsed_dms
5965002,Kundasang Agr. Stn.,RF,Sabah,Sabah,5.983333,116.569444,ok,parsed_dms,parsed_dms
5966001,Ranau Agr. Stn.,RF,Sabah,Sabah,5.947222,116.661111,ok,parsed_dms,parsed_dms
5973001,Trusan Sapi Met. Stn.,RF,Sabah,Sabah,5.902778,117.373611,ok,parsed_dms,parsed_dms
5974001,Pamo Estate,RF,Sabah,Sabah,5.983333,117.4,ok,parsed_dms,parsed_dms
6061001,Daraw Estate,RF,Sabah,Sabah,6.05,116.183333,ok,parsed_excel_date,parsed_dms
6061002,Tobobon Estate,RF,Sabah,Sabah,6.066667,116.183333,ok,parsed_excel_date,parsed_dms
6061003,"Labao Estate, Menggatal",RF,Sabah,Sabah,6.083333,116.183333,ok,parsed_excel_date,parsed_dms
6062001,Kiulu (Tuaran),RF,Sabah,Sabah,6.0625,116.279167,ok,parsed_excel_date,parsed_dms
6064001,Dalas,RF,Sabah,Sabah,6.033333,116.466667,ok,parsed_excel_date,parsed_dms
6065002,Kinabalu National Park,RF,Sabah,Sabah,6.033333,116.533333,ok,parsed_excel_date,parsed_dms
6073001,Basai,RF,Sabah,Sabah,6.050833,117.314444,ok,parsed_excel_date,parsed_dms
6162001,Tuaran Agr. Stn.,RF,Sabah,Sabah,6.166667,116.233333,ok,parsed_excel_date,parsed_dms
6168001,Merungin,RF,Sabah,Sabah,6.104167,116.841667,ok,parsed_excel_date,parsed_dms
6172001,Bukit Mondou,RF,Sabah,Sabah,6.195833,117.238889,ok,parsed_excel_date,parsed_dms
6264001,Tamu Darat Agr. Stn. Kota Belud,RF,Sabah,Sabah,6.263889,116.452778,ok,parsed_excel_date,parsed_dms
6273001,Sungai Sungai (Bukit Mondou),RF,Sabah,Sabah,6.251389,117.366667,ok,parsed_excel_date,parsed_dms
6365001,Rosok,RF,Sabah,Sabah,6.391667,116.525,ok,parsed_excel_date,parsed_dms
6468001,Tandek Pump House,RF,Sabah,Sabah,6.475278,116.832222,ok,parsed_excel_date,parsed_dms
6565001,Ulu Kukut,RF,Sabah,Sabah,6.516667,116.583333,ok,parsed_dms,parsed_dms
6568001,Kota Marudu,RF,Sabah,Sabah,6.533333,116.85,ok,parsed_dms,parsed_dms
6670001,Kobon,RF,Sabah,Sabah,6.605556,117.038611,ok,parsed_dms,parsed_dms
